,0,1,2,3,4,5,6,7,8,9
11108,122,Lipscomb,31,679,225,33.1,Three Pt FG Defense,2012,,
11109,123,UALR,31,570,189,33.2,Three Pt FG Defense,2012,,
11110,124,Maryland,32,588,195,33.2,Three Pt FG Defense,2012,,
11111,125,Yale,29,488,162,33.2,Three Pt FG Defense,2012,,
11112,126,Manhattan,34,626,208,33.2,Three Pt FG Defense,2012,,
11113,127,North Carolina St.,37,710,236,33.2,Three Pt FG Defense,2012,,
11114,128,UTEP,32,565,188,33.3,Three Pt FG Defense,2012,,
11115,129,Stephen F. Austin,32,489,163,33.3,Three Pt FG Defense,2012,,
11116,-,Western Mich.,34,690,230,33.3,Three Pt FG Defense,2012,,
11117,131,Texas-Arlington,33,764,255,33.4,Three Pt FG Defense,2012,,
11118,132,Pittsburgh,39,686,229,33.4,Three Pt FG Defense,2012,,
11119,133,High Point,31,656,219,33.4,Three Pt FG Defense,2012,,
11120,134,Fresno St.,33,557,186,33.4,Three Pt FG Defense,2012,,
11121,135,Buffalo,31,655,219,33.4,Three Pt FG Defense,2012,,
11122,136,Dayton,33,556,186,33.5,Three Pt FG Defense,2012,,
11123,137,Cal Poly,33,502,168,33.5,Three Pt FG Defense,2012,,
11124,138,Baylor,38,693,232,33.5,Three Pt FG Defense,2012,,
11125,139,Charlotte,30,630,211,33.5,Three Pt FG Defense,2012,,
11126,140,Stanford,37,618,207,33.5,Three Pt FG Defense,2012,,
11127,141,Portland St.,32,600,201,33.5,Three Pt FG Defense,2012,,
11128,142,Nevada,35,685,230,33.6,Three Pt FG Defense,2012,,
11129,143,Long Beach St.,34,616,207,33.6,Three Pt FG Defense,2012,,
11130,144,Texas Tech,31,547,184,33.6,Three Pt FG Defense,2012,,
11131,145,Rutgers,32,599,202,33.7,Three Pt FG Defense,2012,,
11132,146,UNLV,35,643,217,33.7,Three Pt FG Defense,2012,,
11133,147,Providence,32,628,212,33.8,Three Pt FG Defense,2012,,
11134,148,San Diego St.,34,693,234,33.8,Three Pt FG Defense,2012,,
11135,149,La.-Lafayette,32,509,172,33.8,Three Pt FG Defense,2012,,
11136,150,Miami (OH),30,464,157,33.8,Three Pt FG Defense,2012,,
11137,Three Pt FG Defense,2012,,,,,,,,
11138,151,Citadel,30,591,200,33.8,Three Pt FG Defense,2012,,
11139,152,St. John's (NY),32,691,234,33.9,Three Pt FG Defense,2012,,
11140,153,Tex.-Pan American,32,552,187,33.9,Three Pt FG Defense,2012,,
11141,154,Harvard,31,422,143,33.9,Three Pt FG Defense,2012,,
11142,155,Belmont,35,610,207,33.9,Three Pt FG Defense,2012,,
11143,156,Wright St.,32,598,203,33.9,Three Pt FG Defense,2012,,
11144,157,Army,30,639,217,34.0,Three Pt FG Defense,2012,,
11145,158,Kansas,39,694,236,34.0,Three Pt FG Defense,2012,,
11146,159,Temple,32,532,181,34.0,Three Pt FG Defense,2012,,
11147,-,Tennessee,34,532,181,34.0,Three Pt FG Defense,2012,,
11148,161,Villanova,32,676,230,34.0,Three Pt FG Defense,2012,,
11149,162,Kent St.,33,620,211,34.0,Three Pt FG Defense,2012,,
11150,163,Penn,33,564,192,34.0,Three Pt FG Defense,2012,,
11151,164,Oklahoma,31,669,228,34.1,Three Pt FG Defense,2012,,
11152,165,USC Upstate,34,578,197,34.1,Three Pt FG Defense,2012,,
11153,166,Morehead St.,33,654,223,34.1,Three Pt FG Defense,2012,,
11154,167,CSU Bakersfield,31,557,190,34.1,Three Pt FG Defense,2012,,
11155,168,Southern California,32,469,160,34.1,Three Pt FG Defense,2012,,
11156,169,Davidson,33,498,170,34.1,Three Pt FG Defense,2012,,
11157,170,Jackson St.,31,495,169,34.1,Three Pt FG Defense,2012,,
11158,171,Morgan St.,29,533,182,34.1,Three Pt FG Defense,2012,,
11159,172,Oregon,34,594,203,34.2,Three Pt FG Defense,2012,,
11160,173,Princeton,32,430,147,34.2,Three Pt FG Defense,2012,,
11161,174,Florida,37,661,226,34.2,Three Pt FG Defense,2012,,
11162,-,Bucknell,35,661,226,34.2,Three Pt FG Defense,2012,,
11163,176,Bethune-Cookman,35,508,174,34.3,Three Pt FG Defense,2012,,
11164,177,Pepperdine,29,531,182,34.3,Three Pt FG Defense,2012,,
11165,178,Lamar,35,516,177,34.3,Three Pt FG Defense,2012,,
11166,179,Hawaii,32,632,217,34.3,Three Pt FG Defense,2012,,
11167,180,VMI,33,585,201,34.4,Three Pt FG Defense,2012,,
11168,181,Connecticut,34,713,245,34.4,Three Pt FG Defense,2012,,
11169,182,Purdue,35,628,216,34.4,Three Pt FG Defense,2012,,
11170,183,Fairfield,37,532,183,34.4,Three Pt FG Defense,2012,,
11171,184,Coppin St.,30,742,256,34.5,Three Pt FG Defense,2012,,
11172,185,Iowa,35,707,244,34.5,Three Pt FG Defense,2012,,
11173,186,Canisius,30,649,224,34.5,Three Pt FG Defense,2012,,
11174,187,Michigan,34,588,203,34.5,Three Pt FG Defense,2012,,
11175,188,Minnesota,38,711,246,34.6,Three Pt FG Defense,2012,,
11176,189,Florida A&M,33,572,198,34.6,Three Pt FG Defense,2012,,
11177,190,Southern Utah,31,511,177,34.6,Three Pt FG Defense,2012,,
11178,191,UC Santa Barbara,31,632,219,34.7,Three Pt FG Defense,2012,,
11179,192,South Ala.,29,580,201,34.7,Three Pt FG Defense,2012,,
11180,193,Wofford,33,562,195,34.7,Three Pt FG Defense,2012,,
11181,194,Georgia Tech,31,573,199,34.7,Three Pt FG Defense,2012,,
11182,195,Southern Miss.,34,515,179,34.8,Three Pt FG Defense,2012,,
11183,-,Bowling Green,32,515,179,34.8,Three Pt FG Defense,2012,,
11184,197,Auburn,31,584,203,34.8,Three Pt FG Defense,2012,,
11185,198,UAB,31,509,177,34.8,Three Pt FG Defense,2012,,
11186,199,Texas,34,572,199,34.8,Three Pt FG Defense,2012,,
11187,200,Central Ark.,29,485,169,34.8,Three Pt FG Defense,2012,,
11188,Three Pt FG Defense,2012,,,,,,,,
11189,201,A&M-Corpus Chris,30,502,175,34.9,Three Pt FG Defense,2012,,
11190,202,William & Mary,32,588,205,34.9,Three Pt FG Defense,2012,,
11191,203,Indiana,36,628,219,34.9,Three Pt FG Defense,2012,,
11192,204,UNC Asheville,34,671,234,34.9,Three Pt FG Defense,2012,,
11193,205,Mississippi St.,33,605,211,34.9,Three Pt FG Defense,2012,,
11194,206,Quinnipiac,32,582,203,34.9,Three Pt FG Defense,2012,,
11195,207,Maine,29,493,172,34.9,Three Pt FG Defense,2012,,
11196,208,Idaho,33,639,223,34.9,Three Pt FG Defense,2012,,
11197,209,Boston College,31,604,211,34.9,Three Pt FG Defense,2012,,
11198,210,Washington St.,37,735,257,35.0,Three Pt FG Defense,2012,,
11199,211,Missouri St.,32,606,212,35.0,Three Pt FG Defense,2012,,
11200,212,Alabama A&M,28,380,133,35.0,Three Pt FG Defense,2012,,
11201,213,Hofstra,32,534,187,35.0,Three Pt FG Defense,2012,,
11202,214,Stony Brook,32,631,221,35.0,Three Pt FG Defense,2012,,
11203,215,Saint Joseph's,34,662,232,35.0,Three Pt FG Defense,2012,,
11204,216,North Florida,32,502,176,35.1,Three Pt FG Defense,2012,,
11205,217,Loyola Chicago,30,519,182,35.1,Three Pt FG Defense,2012,,
11206,218,Ole Miss,34,710,249,35.1,Three Pt FG Defense,2012,,
11207,219,Texas St.,30,504,177,35.1,Three Pt FG Defense,2012,,
11208,220,Western Ill.,33,563,198,35.2,Three Pt FG Defense,2012,,
11209,221,Liberty,32,634,223,35.2,Three Pt FG Defense,2012,,
11210,222,Robert Morris,37,665,234,35.2,Three Pt FG Defense,2012,,
11211,223,Central Conn. St.,29,519,183,35.3,Three Pt FG Defense,2012,,
11212,224,IUPUI,32,499,176,35.3,Three Pt FG Defense,2012,,
11213,225,San Jose St.,31,646,228,35.3,Three Pt FG Defense,2012,,
11214,226,Coastal Caro.,31,603,213,35.3,Three Pt FG Defense,2012,,
11215,227,East Tenn. St.,31,715,253,35.4,Three Pt FG Defense,2012,,
11216,228,DePaul,31,438,155,35.4,Three Pt FG Defense,2012,,
11217,229,Iona,33,669,237,35.4,Three Pt FG Defense,2012,,
11218,230,Rhode Island,31,606,215,35.5,Three Pt FG Defense,2012,,
11219,231,Colorado St.,32,648,230,35.5,Three Pt FG Defense,2012,,
11220,232,Wake Forest,31,617,219,35.5,Three Pt FG Defense,2012,,
11221,233,Hampton,33,628,223,35.5,Three Pt FG Defense,2012,,
11222,234,Northwestern,33,653,232,35.5,Three Pt FG Defense,2012,,
11223,235,UMBC,30,577,205,35.5,Three Pt FG Defense,2012,,
11224,236,Ball St.,30,557,198,35.5,Three Pt FG Defense,2012,,
11225,237,Rice,35,644,229,35.6,Three Pt FG Defense,2012,,
11226,238,Jacksonville,30,480,171,35.6,Three Pt FG Defense,2012,,
11227,239,Tennessee St.,33,623,222,35.6,Three Pt FG Defense,2012,,
11228,240,Pacific,30,665,237,35.6,Three Pt FG Defense,2012,,
11229,241,Tulsa,31,451,161,35.7,Three Pt FG Defense,2012,,
11230,242,Sacred Heart,32,660,236,35.8,Three Pt FG Defense,2012,,
11231,243,UMKC,31,450,161,35.8,Three Pt FG Defense,2012,,
11232,244,Weber St.,32,640,229,35.8,Three Pt FG Defense,2012,,
11233,245,Rider,32,751,269,35.8,Three Pt FG Defense,2012,,
11234,246,Illinois St.,35,709,254,35.8,Three Pt FG Defense,2012,,
11235,247,UC Davis,31,583,209,35.8,Three Pt FG Defense,2012,,
11236,248,St. Mary's (CA),33,490,176,35.9,Three Pt FG Defense,2012,,
11237,-,Sacramento St.,28,490,176,35.9,Three Pt FG Defense,2012,,
11238,250,UNI,34,593,213,35.9,Three Pt FG Defense,2012,,
11239,Three Pt FG Defense,2012,,,,,,,,
11240,251,Fordham,29,615,221,35.9,Three Pt FG Defense,2012,,
11241,252,Western Caro.,35,623,224,36.0,Three Pt FG Defense,2012,,
11242,253,Clemson,31,495,178,36.0,Three Pt FG Defense,2012,,
11243,254,Chicago St.,30,670,241,36.0,Three Pt FG Defense,2012,,
11244,255,Columbia,30,447,161,36.0,Three Pt FG Defense,2012,,
11245,256,Samford,30,694,250,36.0,Three Pt FG Defense,2012,,
11246,257,Youngstown St.,31,555,200,36.0,Three Pt FG Defense,2012,,
11247,258,Loyola Maryland,33,466,168,36.1,Three Pt FG Defense,2012,,
11248,259,Stetson,29,560,202,36.1,Three Pt FG Defense,2012,,
11249,260,Bradley,32,607,219,36.1,Three Pt FG Defense,2012,,
11250,261,Houston,30,546,197,36.1,Three Pt FG Defense,2012,,
11251,262,Niagara,33,690,249,36.1,Three Pt FG Defense,2012,,
11252,263,Charleston So.,31,593,214,36.1,Three Pt FG Defense,2012,,
11253,264,Creighton,35,631,228,36.1,Three Pt FG Defense,2012,,
11254,265,FGCU,32,714,258,36.1,Three Pt FG Defense,2012,,
11255,266,Denver,31,383,139,36.3,Three Pt FG Defense,2012,,
11256,267,James Madison,32,537,195,36.3,Three Pt FG Defense,2012,,
11257,268,UT Martin,31,457,166,36.3,Three Pt FG Defense,2012,,
11258,269,Portland,31,558,203,36.4,Three Pt FG Defense,2012,,
11259,270,Duquesne,31,566,206,36.4,Three Pt FG Defense,2012,,
11260,271,Radford,32,456,166,36.4,Three Pt FG Defense,2012,,
11261,272,UCLA,33,538,196,36.4,Three Pt FG Defense,2012,,
11262,273,Houston Baptist,30,527,192,36.4,Three Pt FG Defense,2012,,
11263,274,Hartford,31,540,197,36.5,Three Pt FG Defense,2012,,
11264,275,Saint Peter's,31,537,196,36.5,Three Pt FG Defense,2012,,
11265,276,Ill.-Chicago,30,452,165,36.5,Three Pt FG Defense,2012,,
11266,277,Oral Roberts,34,517,189,36.6,Three Pt FG Defense,2012,,
11267,-,Saint Francis (PA),29,517,189,36.6,Three Pt FG Defense,2012,,
11268,279,Nebraska,30,596,218,36.6,Three Pt FG Defense,2012,,
11269,280,Fla. Atlantic,30,377,138,36.6,Three Pt FG Defense,2012,,
11270,281,Detroit,36,666,244,36.6,Three Pt FG Defense,2012,,
11271,282,San Diego,31,543,199,36.6,Three Pt FG Defense,2012,,
11272,283,Siena,31,663,243,36.7,Three Pt FG Defense,2012,,
11273,284,Cal St. Northridge,28,581,213,36.7,Three Pt FG Defense,2012,,
11274,285,Santa Clara,30,469,172,36.7,Three Pt FG Defense,2012,,
11275,286,Eastern Wash.,32,553,203,36.7,Three Pt FG Defense,2012,,
11276,287,Dartmouth,30,498,183,36.7,Three Pt FG Defense,2012,,
11277,288,Missouri,35,604,222,36.8,Three Pt FG Defense,2012,,
11278,289,Arizona St.,31,574,211,36.8,Three Pt FG Defense,2012,,
11279,290,Binghamton,31,568,209,36.8,Three Pt FG Defense,2012,,
11280,291,Indiana St.,33,554,204,36.8,Three Pt FG Defense,2012,,
11281,-,Marist,32,554,204,36.8,Three Pt FG Defense,2012,,
11282,293,Cal St. Fullerton,31,572,211,36.9,Three Pt FG Defense,2012,,
11283,294,Towson,32,661,244,36.9,Three Pt FG Defense,2012,,
11284,295,Kennesaw St.,31,601,222,36.9,Three Pt FG Defense,2012,,
11285,296,North Dakota St.,31,490,181,36.9,Three Pt FG Defense,2012,,
11286,297,Fairleigh Dickinson,29,559,207,37.0,Three Pt FG Defense,2012,,
11287,298,Central Mich.,32,594,220,37.0,Three Pt FG Defense,2012,,
11288,299,UNC Greensboro,32,630,234,37.1,Three Pt FG Defense,2012,,
11289,300,San Francisco,34,667,248,37.2,Three Pt FG Defense,2012,,
11290,Turnovers Per Game,2012,,,,,,,,
11291,1,Purdue,35,306,8.7,Turnovers Per Game,2012,,,
11292,2,Wisconsin,36,320,8.9,Turnovers Per Game,2012,,,
11293,3,Notre Dame,34,342,10.1,Turnovers Per Game,2012,,,
11294,4,Northwestern,33,335,10.2,Turnovers Per Game,2012,,,
11295,5,Missouri,35,358,10.2,Turnovers Per Game,2012,,,
11296,6,Delaware St.,29,299,10.3,Turnovers Per Game,2012,,,
11297,7,Georgia,32,332,10.4,Turnovers Per Game,2012,,,
11298,8,Syracuse,37,389,10.5,Turnovers Per Game,2012,,,
11299,9,Missouri St.,32,338,10.6,Turnovers Per Game,2012,,,
11300,10,South Dakota St.,35,370,10.6,Turnovers Per Game,2012,,,
11301,11,Weber St.,32,340,10.6,Turnovers Per Game,2012,,,
11302,12,Cal Poly,33,351,10.6,Turnovers Per Game,2012,,,
11303,13,Southern California,32,341,10.7,Turnovers Per Game,2012,,,
11304,14,Fresno St.,33,352,10.7,Turnovers Per Game,2012,,,
11305,15,Eastern Ky.,32,346,10.8,Turnovers Per Game,2012,,,
11306,16,UNI,34,369,10.9,Turnovers Per Game,2012,,,
11307,17,Michigan,34,370,10.9,Turnovers Per Game,2012,,,
11308,18,Cincinnati,37,403,10.9,Turnovers Per Game,2012,,,
11309,19,San Jose St.,31,341,11.0,Turnovers Per Game,2012,,,
11310,20,Florida,37,410,11.1,Turnovers Per Game,2012,,,
11311,21,Southern Miss.,34,377,11.1,Turnovers Per Game,2012,,,
11312,22,American,32,356,11.1,Turnovers Per Game,2012,,,
11313,23,Lehigh,35,391,11.2,Turnovers Per Game,2012,,,
11314,24,Youngstown St.,31,347,11.2,Turnovers Per Game,2012,,,
11315,25,Saint Louis,34,382,11.2,Turnovers Per Game,2012,,,
11316,26,Kentucky,40,453,11.3,Turnovers Per Game,2012,,,
11317,27,Western Ill.,33,375,11.4,Turnovers Per Game,2012,,,
11318,28,VCU,36,411,11.4,Turnovers Per Game,2012,,,
11319,29,Richmond,32,367,11.5,Turnovers Per Game,2012,,,
11320,-,Virginia,32,367,11.5,Turnovers Per Game,2012,,,
11321,31,Miami (FL),33,382,11.6,Turnovers Per Game,2012,,,
11322,-,Wofford,33,382,11.6,Turnovers Per Game,2012,,,
11323,33,Santa Clara,30,348,11.6,Turnovers Per Game,2012,,,
11324,34,St. Mary's (CA),33,383,11.6,Turnovers Per Game,2012,,,
11325,35,Drexel,36,419,11.6,Turnovers Per Game,2012,,,
11326,36,Georgia St.,34,396,11.6,Turnovers Per Game,2012,,,
11327,37,Davidson,33,388,11.8,Turnovers Per Game,2012,,,
11328,-,Wyoming,33,388,11.8,Turnovers Per Game,2012,,,
11329,39,Ohio St.,39,459,11.8,Turnovers Per Game,2012,,,
11330,40,Eastern Wash.,32,377,11.8,Turnovers Per Game,2012,,,
11331,41,IUPUI,32,379,11.8,Turnovers Per Game,2012,,,
11332,42,Virginia Tech,33,391,11.8,Turnovers Per Game,2012,,,
11333,43,UC Santa Barbara,31,368,11.9,Turnovers Per Game,2012,,,
11334,44,Bucknell,35,416,11.9,Turnovers Per Game,2012,,,
11335,45,Oakland,36,430,11.9,Turnovers Per Game,2012,,,
11336,46,North Carolina,38,454,11.9,Turnovers Per Game,2012,,,
11337,47,UCLA,33,395,12.0,Turnovers Per Game,2012,,,
11338,-,Oklahoma St.,33,395,12.0,Turnovers Per Game,2012,,,
11339,49,Lamar,35,419,12.0,Turnovers Per Game,2012,,,
11340,50,Mississippi St.,33,396,12.0,Turnovers Per Game,2012,,,
11341,Turnovers Per Game,2012,,,,,,,,
11342,51,Creighton,35,421,12.0,Turnovers Per Game,2012,,,
11343,52,Pacific,30,361,12.0,Turnovers Per Game,2012,,,
11344,53,Illinois St.,35,422,12.1,Turnovers Per Game,2012,,,
11345,54,Liberty,32,386,12.1,Turnovers Per Game,2012,,,
11346,55,Duquesne,31,374,12.1,Turnovers Per Game,2012,,,
11347,56,California,34,411,12.1,Turnovers Per Game,2012,,,
11348,57,Clemson,31,375,12.1,Turnovers Per Game,2012,,,
11349,-,Denver,31,375,12.1,Turnovers Per Game,2012,,,
11350,59,Utah St.,37,449,12.1,Turnovers Per Game,2012,,,
11351,60,Columbia,30,365,12.2,Turnovers Per Game,2012,,,
11352,61,McNeese St.,33,402,12.2,Turnovers Per Game,2012,,,
11353,62,Penn St.,32,390,12.2,Turnovers Per Game,2012,,,
11354,63,Boise St.,30,366,12.2,Turnovers Per Game,2012,,,
11355,-,Fla. Atlantic,30,366,12.2,Turnovers Per Game,2012,,,
11356,65,Duke,34,415,12.2,Turnovers Per Game,2012,,,
11357,66,Indiana St.,33,403,12.2,Turnovers Per Game,2012,,,
11358,-,Wichita St.,33,403,12.2,Turnovers Per Game,2012,,,
11359,68,Providence,32,391,12.2,Turnovers Per Game,2012,,,
11360,69,Harvard,31,379,12.2,Turnovers Per Game,2012,,,
11361,70,Central Mich.,32,393,12.3,Turnovers Per Game,2012,,,
11362,-,Winthrop,32,393,12.3,Turnovers Per Game,2012,,,
11363,72,Belmont,35,430,12.3,Turnovers Per Game,2012,,,
11364,73,Connecticut,34,418,12.3,Turnovers Per Game,2012,,,
11365,74,Princeton,32,394,12.3,Turnovers Per Game,2012,,,
11366,75,Brown,31,382,12.3,Turnovers Per Game,2012,,,
11367,76,Iowa St.,34,419,12.3,Turnovers Per Game,2012,,,
11368,77,Stony Brook,32,395,12.3,Turnovers Per Game,2012,,,
11369,78,Vermont,36,445,12.4,Turnovers Per Game,2012,,,
11370,79,Iowa,35,433,12.4,Turnovers Per Game,2012,,,
11371,80,North Dakota St.,31,384,12.4,Turnovers Per Game,2012,,,
11372,81,Troy,28,347,12.4,Turnovers Per Game,2012,,,
11373,82,High Point,31,386,12.5,Turnovers Per Game,2012,,,
11374,83,Arizona,35,436,12.5,Turnovers Per Game,2012,,,
11375,84,UALR,31,387,12.5,Turnovers Per Game,2012,,,
11376,85,Montana,32,400,12.5,Turnovers Per Game,2012,,,
11377,-,Detroit,36,450,12.5,Turnovers Per Game,2012,,,
11378,87,San Diego St.,34,426,12.5,Turnovers Per Game,2012,,,
11379,-,Texas,34,426,12.5,Turnovers Per Game,2012,,,
11380,89,Temple,32,401,12.5,Turnovers Per Game,2012,,,
11381,90,Penn,33,414,12.5,Turnovers Per Game,2012,,,
11382,-,Iona,33,414,12.5,Turnovers Per Game,2012,,,
11383,92,SMU,32,403,12.6,Turnovers Per Game,2012,,,
11384,-,NJIT,32,403,12.6,Turnovers Per Game,2012,,,
11385,94,Xavier,36,454,12.6,Turnovers Per Game,2012,,,
11386,95,Lafayette,31,391,12.6,Turnovers Per Game,2012,,,
11387,96,Albany (NY),34,429,12.6,Turnovers Per Game,2012,,,
11388,97,Quinnipiac,32,404,12.6,Turnovers Per Game,2012,,,
11389,-,Evansville,32,404,12.6,Turnovers Per Game,2012,,,
11390,99,Georgetown,33,417,12.6,Turnovers Per Game,2012,,,
11391,-,UCF,33,417,12.6,Turnovers Per Game,2012,,,
11392,Turnovers Per Game,2012,,,,,,,,
11393,101,Saint Joseph's,34,430,12.6,Turnovers Per Game,2012,,,
11394,102,Utah Valley,33,418,12.7,Turnovers Per Game,2012,,,
11395,103,Seton Hall,34,431,12.7,Turnovers Per Game,2012,,,
11396,104,Memphis,35,444,12.7,Turnovers Per Game,2012,,,
11397,105,Pittsburgh,39,495,12.7,Turnovers Per Game,2012,,,
11398,106,North Carolina St.,37,470,12.7,Turnovers Per Game,2012,,,
11399,107,Tulane,31,394,12.7,Turnovers Per Game,2012,,,
11400,-,Wake Forest,31,394,12.7,Turnovers Per Game,2012,,,
11401,109,Colorado St.,32,408,12.8,Turnovers Per Game,2012,,,
11402,110,Niagara,33,421,12.8,Turnovers Per Game,2012,,,
11403,111,South Carolina,31,396,12.8,Turnovers Per Game,2012,,,
11404,-,Oklahoma,31,396,12.8,Turnovers Per Game,2012,,,
11405,113,West Virginia,33,422,12.8,Turnovers Per Game,2012,,,
11406,114,Air Force,29,371,12.8,Turnovers Per Game,2012,,,
11407,115,Alabama,33,423,12.8,Turnovers Per Game,2012,,,
11408,116,Oral Roberts,34,436,12.8,Turnovers Per Game,2012,,,
11409,117,William & Mary,32,411,12.8,Turnovers Per Game,2012,,,
11410,118,Indiana,36,463,12.9,Turnovers Per Game,2012,,,
11411,119,Samford,30,386,12.9,Turnovers Per Game,2012,,,
11412,120,Delaware,32,412,12.9,Turnovers Per Game,2012,,,
11413,121,Oregon,34,438,12.9,Turnovers Per Game,2012,,,
11414,122,Coppin St.,30,387,12.9,Turnovers Per Game,2012,,,
11415,123,Ball St.,30,388,12.9,Turnovers Per Game,2012,,,
11416,124,James Madison,32,414,12.9,Turnovers Per Game,2012,,,
11417,125,Long Beach St.,34,440,12.9,Turnovers Per Game,2012,,,
11418,-,Drake,34,440,12.9,Turnovers Per Game,2012,,,
11419,127,Arkansas,32,415,13.0,Turnovers Per Game,2012,,,
11420,128,LSU,33,429,13.0,Turnovers Per Game,2012,,,
11421,-,San Francisco,34,442,13.0,Turnovers Per Game,2012,,,
11422,-,Louisiana Tech,34,442,13.0,Turnovers Per Game,2012,,,
11423,-,Colorado,36,468,13.0,Turnovers Per Game,2012,,,
11424,-,Michigan St.,37,481,13.0,Turnovers Per Game,2012,,,
11425,-,Kansas,39,507,13.0,Turnovers Per Game,2012,,,
11426,134,Ohio,37,482,13.0,Turnovers Per Game,2012,,,
11427,135,La Salle,34,443,13.0,Turnovers Per Game,2012,,,
11428,136,Dayton,33,430,13.0,Turnovers Per Game,2012,,,
11429,137,La.-Monroe,29,378,13.0,Turnovers Per Game,2012,,,
11430,138,Southeast Mo. St.,31,405,13.1,Turnovers Per Game,2012,,,
11431,139,New Hampshire,29,379,13.1,Turnovers Per Game,2012,,,
11432,140,Marshall,35,458,13.1,Turnovers Per Game,2012,,,
11433,141,Eastern Ill.,29,380,13.1,Turnovers Per Game,2012,,,
11434,-,Maine,29,380,13.1,Turnovers Per Game,2012,,,
11435,143,Butler,37,485,13.1,Turnovers Per Game,2012,,,
11436,-,Washington St.,37,485,13.1,Turnovers Per Game,2012,,,
11437,145,Western Caro.,35,459,13.1,Turnovers Per Game,2012,,,
11438,146,Gonzaga,33,433,13.1,Turnovers Per Game,2012,,,
11439,147,Washington,35,460,13.1,Turnovers Per Game,2012,,,
11440,148,George Washington,31,408,13.2,Turnovers Per Game,2012,,,
11441,149,Marquette,35,461,13.2,Turnovers Per Game,2012,,,
11442,150,St. John's (NY),32,423,13.2,Turnovers Per Game,2012,,,
11443,Turnovers Per Game,2012,,,,,,,,
11444,151,Vanderbilt,36,476,13.2,Turnovers Per Game,2012,,,
11445,152,Longwood,31,410,13.2,Turnovers Per Game,2012,,,
11446,153,UC Riverside,31,411,13.3,Turnovers Per Game,2012,,,
11447,-,Col. of Charleston,31,411,13.3,Turnovers Per Game,2012,,,
11448,155,Nebraska,30,398,13.3,Turnovers Per Game,2012,,,
11449,156,VMI,33,438,13.3,Turnovers Per Game,2012,,,
11450,157,Maryland,32,425,13.3,Turnovers Per Game,2012,,,
11451,-,Bowling Green,32,425,13.3,Turnovers Per Game,2012,,,
11452,159,UMKC,31,412,13.3,Turnovers Per Game,2012,,,
11453,-,Wagner,31,412,13.3,Turnovers Per Game,2012,,,
11454,161,UNLV,35,466,13.3,Turnovers Per Game,2012,,,
11455,162,New Mexico,35,467,13.3,Turnovers Per Game,2012,,,
11456,163,DePaul,31,414,13.4,Turnovers Per Game,2012,,,
11457,164,Idaho,33,441,13.4,Turnovers Per Game,2012,,,
11458,165,UNC Asheville,34,456,13.4,Turnovers Per Game,2012,,,
11459,166,Charleston So.,31,416,13.4,Turnovers Per Game,2012,,,
11460,167,Jacksonville St.,33,443,13.4,Turnovers Per Game,2012,,,
11461,-,Loyola Maryland,33,443,13.4,Turnovers Per Game,2012,,,
11462,169,Texas A&M,32,430,13.4,Turnovers Per Game,2012,,,
11463,-,Illinois,32,430,13.4,Turnovers Per Game,2012,,,
11464,171,Bethune-Cookman,35,471,13.5,Turnovers Per Game,2012,,,
11465,172,Cornell,28,377,13.5,Turnovers Per Game,2012,,,
11466,173,Portland St.,32,431,13.5,Turnovers Per Game,2012,,,
11467,-,UTEP,32,431,13.5,Turnovers Per Game,2012,,,
11468,175,South Fla.,36,485,13.5,Turnovers Per Game,2012,,,
11469,176,BYU,35,473,13.5,Turnovers Per Game,2012,,,
